Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,pred_b,pred
528.839,327.501,510.526,411.169,450.502,405.855,418.944,510.479,426.917,596.962,568.105,424.229,575.971,534.053,555.059,620.4,492.128,636.003,450.355,633.427,429.551,808.671,408.445,955.245,531.499,636.104,528.774,803.447,520.993,955.228,513.175,319.5540000000001,536.744,322.182,492.261,324.94,552.432,335.315,0.0,0.0,0.0,0.0,515.785,955.248,400.656,955.256,398.087,955.265,408.531,955.265,0.13294515,0
327.4,330.108,317.017,413.787,259.389,413.802,233.243,521.0319999999998,275.10900000000004,549.781,369.372,413.805,395.479,518.375,369.309,549.7080000000002,324.986,651.778,290.789,654.413,296.026,821.812,295.999,955.251,366.59,649.119,374.509,806.169,382.338,936.937,309.178,322.116,340.42,317.004,282.983,327.471,343.237,322.224,374.52,955.219,387.66,955.23,377.149,955.216,285.63,955.266,288.182,955.277,296.081,955.269,0.57661134,2
405.776,348.365,345.81699999999995,416.378,301.307,411.175,277.671,534.004,345.649,594.318,392.792,421.619,408.464,518.409,408.658,575.957,364.062,649.1709999999998,327.437,654.332,319.535,806.0889999999998,288.197,955.229,395.482,643.919,387.722,803.424,382.356,955.232,392.86800000000005,337.9,0.0,0.0,361.387,337.902,0.0,0.0,0.0,0.0,0.0,0.0,377.119,955.253,282.921,955.255,280.312,955.26,290.813,955.261,0.16417333,0
555.05,348.3830000000001,557.6759999999998,426.718,513.1619999999998,421.62,513.118,510.617,489.712,555.1469999999998,609.8969999999998,426.904,630.856,539.28,599.462,526.259,560.253,638.655,531.516,638.698,536.7040000000002,803.3489999999998,554.896,955.21,594.2040000000002,638.654,604.73,803.5010000000002,628.2080000000002,955.237,547.158,337.8640000000001,573.183,340.4240000000001,531.377,342.99,589.013,343.039,617.738,955.282,633.465,955.295,630.845,955.258,549.6709999999998,955.259,547.1,955.269,557.646,955.244,0.9743285,2
759.0210000000002,353.656,696.169,421.626,690.956,426.801,649.145,536.678,664.8989999999999,651.744,698.75,413.734,0.0,0.0,0.0,0.0,696.181,643.919,698.803,641.357,722.298,806.135,756.39,955.253,685.805,646.54,670.054,800.8969999999998,633.484,955.249,748.523,343.195,0.0,0.0,722.28,353.619,0.0,0.0,0.0,0.0,0.0,0.0,630.813,955.268,751.182,955.279,0.0,0.0,761.571,955.269,0.18871194,4
492.29,324.763,486.921,416.375,426.746,408.468,408.463,515.816,489.673,594.09,539.307,426.851,554.941,528.866,515.7669999999998,622.975,473.889,664.8910000000002,429.506,667.45,426.875,847.987,0.0,0.0,515.759,664.819,494.927,848.0310000000002,0.0,0.0,481.706,309.189,510.436,311.797,463.405,324.91,523.563,327.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062797368,5
758.6669999999998,288.572,760.691,349.206,719.4739999999998,351.1790000000001,699.922,425.61300000000006,686.185,496.161,805.7389999999998,345.284,823.329,423.679,809.692,500.083,756.673,500.094,725.39,498.15,721.422,615.631,715.617,715.6,786.1210000000002,502.05300000000005,799.789,615.6759999999998,821.308,715.6189999999998,746.957,278.722,766.495,278.685,735.178,288.502,778.2769999999998,288.407,811.57,715.638,823.373,715.6569999999998,821.385,715.638,713.674,715.6210000000002,711.628,715.627,721.462,715.615,0.12557498,3
288.184,306.546,275.164,408.551,214.975,408.453,199.418,534.2130000000002,180.959,667.4830000000002,335.261,408.655,348.334,544.495,361.417,672.691,277.751,664.8939999999999,235.931,664.862,235.832,853.138,235.928,955.256,319.61,667.454,337.904,842.743,358.80300000000005,955.27,272.462,298.613,298.724,296.074,238.623,311.7390000000001,0.0,0.0,0.0,0.0,0.0,0.0,353.63699999999994,955.278,0.0,0.0,0.0,0.0,0.0,0.0,0.17382732,3
450.262,343.103,426.867,418.957,366.812,408.494,340.471,489.508,337.8540000000001,515.816,484.371,426.91,492.207,513.194,497.466,547.13,411.214,649.122,371.93,643.9580000000002,369.312,821.75,351.023,955.248,450.51,649.18,429.541,824.3539999999998,413.78,955.254,434.749,324.894,463.446,324.953,411.125,324.933,471.297,332.625,408.517,955.279,418.997,955.295,413.739,955.276,343.106,955.264,0.0,0.0,356.226,955.271,0.987321,2
552.474,327.552,591.625,413.734,554.919,411.194,549.766,528.823,536.688,599.539,622.988,411.231,615.151,536.76,552.393,620.389,594.201,649.122,573.3380000000002,649.164,602.122,813.926,636.141,955.241,612.5830000000002,646.566,568.014,832.227,547.11,955.251,552.304,322.077,570.68,322.122,0.0,0.0,602.113,327.514,0.0,0.0,0.0,0.0,541.946,955.285,623.029,955.263,636.0740000000002,955.284,641.36,955.268,0.0047254562,5
1083.32,348.3780000000001,1106.91,442.459,1046.71,432.104,1015.25,528.753,1012.74,555.089,1167.07,447.632,1185.38,573.326,1153.93,534.006,1099.08,675.308,1057.27,675.2739999999999,1057.22,847.85,1059.78,955.269,1140.86,677.846,1138.3,847.9169999999998,1143.52,955.267,1078.15,335.327,1101.63,340.4980000000001,0.0,0.0,1138.28,348.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97071326,2
515.809,324.968,510.573,416.353,458.247,411.135,429.601,518.337,468.782,612.453,565.414,421.562,578.606,528.746,536.751,609.945,505.298,630.813,468.55,628.25,468.701,792.997,471.209,931.667,541.92,630.879,534.15,795.63,534.119,931.76,507.895,319.585,531.414,319.592,489.546,330.07199999999995,544.488,332.6280000000001,534.003,955.194,549.774,955.203,531.418,955.192,471.259,955.199,455.651,955.194,473.974,955.189,0.0015452206,0
926.337,337.876,978.746,429.504,934.289,426.775,934.233,531.386,868.936,549.745,1025.75,437.279,1062.48,557.6659999999998,973.583,588.988,942.099,680.488,907.981,675.275,879.3,832.232,858.418,955.259,976.144,683.222,968.175,853.1310000000002,968.279,955.265,0.0,0.0,931.711,322.281,0.0,0.0,970.726,335.249,0.0,0.0,0.0,0.0,0.0,0.0,837.4910000000001,955.269,0.0,0.0,858.3639999999998,955.28,0.9640268,2
489.73,322.06,471.22,411.163,411.167,408.614,379.796,518.365,429.52,534.109,528.781,413.789,589.021,489.72,656.946,434.737,471.407,659.62,432.087,659.586,442.516,842.6519999999998,0.0,0.0,513.044,659.653,489.645,842.672,0.0,0.0,471.443,304.036,497.497,303.9840000000001,450.323,324.82,510.598,324.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984822,6
596.947,364.139,552.325,418.959,492.258,408.475,463.413,513.096,492.24,594.27,607.313,426.916,612.462,531.391,575.925,589.0,536.651,654.351,494.906,651.7869999999998,492.266,826.931,484.334,955.255,575.943,654.357,555.091,827.09,547.092,955.261,594.092,345.76,612.425,350.9840000000001,555.044,337.85,0.0,0.0,0.0,0.0,0.0,0.0,547.11,955.278,0.0,0.0,0.0,0.0,486.974,955.266,0.18186519,4
345.673,343.167,280.255,403.22,264.751,403.285,241.276,549.764,304.039,638.6569999999998,288.2,400.626,0.0,0.0,0.0,0.0,288.217,656.903,282.935,657.047,283.01,808.758,259.463,955.209,301.255,654.339,285.641,806.173,264.657,955.177,343.159,324.883,0.0,0.0,319.545,322.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.423,955.262,249.01,955.279,259.372,955.23,0.039423525,0
1015.31,366.725,1072.84,445.099,1015.36,429.54,952.65,492.26,868.7760000000002,518.387,1120.05,450.337,1151.29,578.553,1072.86,547.094,1046.7,680.48,1010.14,672.699,986.506,826.93,965.581,955.247,1080.75,688.368,1075.44,847.8889999999999,1075.45,955.266,1015.48,361.346,1028.38,356.16,0.0,0.0,1067.63,358.836,0.0,0.0,0.0,0.0,1075.53,955.282,0.0,0.0,0.0,0.0,965.63,955.27,0.9997341,6
698.706,335.271,769.435,403.331,785.253,390.239,785.204,549.726,0.0,0.0,756.3969999999998,408.631,751.168,578.518,709.29,727.6460000000002,761.567,696.2139999999998,779.8910000000002,696.178,761.569,868.87,0.0,0.0,743.3,698.7860000000002,701.4760000000001,868.8760000000002,0.0,0.0,0.0,0.0,701.337,319.567,0.0,0.0,732.817,319.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
309.148,324.9120000000001,272.495,408.633,214.988,406.005,188.833,510.601,201.913,526.2080000000002,324.962,416.335,343.16,513.119,340.543,544.512,280.394,638.625,241.065,638.775,246.381,824.326,256.726,955.251,322.095,635.999,361.335,798.22,387.643,934.353,298.589,311.738,314.356,314.328,256.786,322.244,0.0,0.0,390.195,955.211,408.495,955.208,385.078,955.214,246.409,955.288,0.0,0.0,259.395,955.268,0.97314453,2
298.621,327.394,303.79,408.593,259.365,408.549,264.624,513.211,243.799,596.97,345.834,408.584,387.712,521.0319999999998,350.954,615.04,303.7990000000001,638.737,272.52,638.748,293.431,808.68,316.956,955.238,332.717,638.7180000000002,350.978,808.742,366.789,955.242,280.443,316.931,306.562,314.415,261.957,327.451,324.818,324.958,364.08,955.291,384.983,955.292,369.286,955.264,303.94,955.271,0.0,0.0,322.202,955.265,0.010252237,0
1083.35,353.599,1075.39,439.94,1010.11,429.522,978.771,534.1419999999998,1015.38,628.191,1138.28,447.771,1154.0,557.62,1099.07,638.803,1054.65,657.015,1012.58,656.945,991.761,813.926,955.172,955.242,1099.14,659.6669999999998,1088.59,826.962,1078.07,955.252,1075.4,340.5730000000001,1099.01,343.146,1054.49,348.446,1117.31,356.249,0.0,0.0,0.0,0.0,1078.06,955.277,949.997,955.26,949.91,955.281,957.758,955.266,0.022312492,3
330.11,340.54,264.67,408.669,222.806,405.927,181.012,523.559,243.845,531.408,306.617,421.575,314.336,528.7959999999998,364.122,507.97,288.1790000000001,654.383,259.332,659.569,259.494,821.7760000000002,259.29900000000004,955.246,322.253,646.559,332.686,803.528,343.209,955.199,324.715,322.313,0.0,0.0,283.134,324.805,0.0,0.0,340.527,955.253,361.468,955.248,343.105,955.234,246.382,955.262,251.596,955.28,259.457,955.265,0.98753285,2
602.0509999999998,340.5030000000001,536.6469999999998,405.95,515.7230000000002,405.985,507.84,539.327,552.374,641.356,557.621,405.892,0.0,0.0,0.0,0.0,549.762,654.427,533.985,657.018,573.193,827.054,578.56,955.264,568.06,651.778,531.352,811.301,489.531,955.25,594.193,324.805,596.91,324.709,555.071,330.021,0.0,0.0,0.0,0.0,0.0,0.0,489.524,955.276,0.0,0.0,0.0,0.0,583.769,955.271,0.08465785,0
212.084,259.138,210.079,335.426,163.119,337.4240000000001,151.4,425.645,151.379,509.9,257.076,327.69699999999995,276.759,413.849,288.511,494.217,210.095,492.292,180.761,494.157,194.496,617.6,214.043,715.64,237.534,494.157,223.814,617.623,241.463,715.638,196.509,247.35,221.847,247.356,178.762,259.117,227.851,257.132,239.524,715.67,243.493,715.674,243.361,715.653,206.212,715.6519999999998,212.042,715.682,217.982,715.653,0.01310572,3
241.105,322.163,212.354,398.038,154.805,400.651,147.003,515.765,178.481,622.974,262.206,392.846,288.278,502.691,283.035,596.936,235.886,638.71,196.735,641.357,199.302,808.688,204.489,955.232,269.862,636.0269999999998,288.254,795.6260000000002,280.362,926.341,225.451,303.94,248.96,306.608,194.002,316.9790000000001,0.0,0.0,282.948,955.18,296.095,955.186,264.778,931.569,201.968,955.265,204.519,955.276,207.17,955.26,0.015872747,0
1041.44,317.009,976.085,426.71,918.561,421.601,900.2689999999999,591.617,949.913,740.7139999999998,1033.74,426.912,1054.65,575.864,1070.22,717.15,989.145,727.6569999999998,947.269,732.835,970.882,955.226,0.0,0.0,1031.05,725.0319999999998,996.996,955.232,0.0,0.0,1020.53,301.23,1049.36,301.222,973.435,319.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059366226,3
573.419,345.699,531.519,424.1230000000001,473.902,411.189,447.697,515.75,468.732,602.073,588.981,426.943,594.161,531.415,560.256,596.864,518.387,649.185,481.742,643.97,479.116,824.433,468.726,955.25,557.58,651.747,534.139,827.039,513.251,955.255,560.2180000000002,330.0130000000001,578.585,332.689,531.425,332.718,0.0,0.0,0.0,0.0,0.0,0.0,513.261,955.263,0.0,0.0,0.0,0.0,471.253,955.267,0.12929615,4
450.261,343.1690000000001,424.125,411.171,364.101,408.504,348.435,520.9780000000002,434.642,589.031,473.984,416.41,489.67,518.401,460.849,615.244,419.03,651.76,382.314,654.394,387.573,819.125,400.722,955.231,458.193,646.531,465.984,813.9119999999998,471.406,955.258,434.641,324.961,455.59,324.985,405.909,327.437,0.0,0.0,0.0,0.0,0.0,0.0,473.945,955.275,390.23,955.28,395.44,955.286,405.916,955.261,0.0043397546,5
798.168,343.074,813.985,429.508,769.5239999999999,432.132,782.557,534.008,0.0,0.0,858.429,426.915,902.879,534.16,847.9789999999998,575.95,824.482,672.703,790.4069999999998,675.248,806.2280000000002,834.908,827.154,955.261,860.951,670.091,889.7639999999999,829.617,923.758,955.262,782.6189999999998,324.973,806.205,324.923,769.452,343.205,827.085,343.074,0.0,0.0,0.0,0.0,928.902,955.277,0.0,0.0,0.0,0.0,834.832,955.274,0.7771598,4
424.226,327.395,371.953,413.773,322.278,408.655,301.241,534.052,309.1740000000001,651.707,426.744,421.542,437.26,534.059,432.017,636.169,384.922,657.044,345.819,659.605,343.209,824.4889999999998,319.571,955.25,413.817,656.993,408.421,826.937,384.978,955.259,406.031,317.017,424.203,319.54,366.587,324.759,0.0,0.0,0.0,0.0,0.0,0.0,384.997,955.278,303.983,955.266,306.503,955.275,319.605,955.267,0.053449392,3
1164.19,290.486,1181.93,353.125,1117.22,341.391,1042.71,380.601,985.978,337.392,1248.51,366.8,1279.85,447.205,1279.87,490.239,1154.43,523.635,1117.16,515.744,1081.92,619.635,1056.42,715.6289999999998,1197.52,529.489,1183.81,650.915,1166.25,715.6339999999999,1152.55,278.728,1179.84,278.715,1150.55,296.319,1213.2,290.374,0.0,0.0,0.0,0.0,1166.2,715.6419999999998,0.0,0.0,0.0,0.0,1054.53,715.65,0.9999819,6
494.897,324.893,487.017,416.401,426.822,408.481,408.531,515.839,492.182,594.181,541.9680000000002,426.86300000000006,554.992,531.372,513.27,628.255,473.916,670.07,429.521,670.086,426.945,848.025,0.0,0.0,515.812,667.466,494.92800000000005,850.58,0.0,0.0,486.886,314.3590000000001,510.556,314.392,465.995,324.965,528.735,327.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006438911,5
335.29,319.507,330.034,406.027,272.535,419.026,262.156,528.84,343.205,557.6569999999998,390.212,392.891,413.789,492.36300000000006,337.857,531.369,361.38,633.439,322.084,636.112,324.882,806.117,343.112,955.227,400.6880000000001,625.63,405.954,808.707,413.793,955.23,319.585,303.963,343.074,301.375,296.027,324.788,356.2,309.194,403.305,955.268,421.599,955.293,416.343,955.258,337.855,955.276,340.523,955.283,345.7990000000001,955.257,0.0029275417,1
613.729,282.649,648.855,345.306,601.9590000000002,343.325,601.974,396.216,580.368,417.761,694.002,347.227,725.4010000000002,427.53,692.067,384.548,647.043,507.925,621.5319999999998,507.869,658.757,615.668,686.202,715.6010000000001,668.602,509.849,629.39,619.633,607.803,715.638,603.9590000000002,272.721,629.326,272.758,0.0,0.0,651.028,276.79,590.1990000000002,715.6489999999999,0.0,0.0,605.899,715.6560000000002,678.362,715.643,678.3639999999998,715.6410000000002,694.028,715.6239999999998,0.9871273,2
612.453,345.671,547.13,411.153,510.521,405.912,484.34,536.732,492.216,662.232,578.5169999999998,421.602,594.179,547.177,607.295,656.939,549.7909999999998,657.055,518.437,659.584,549.8009999999998,832.2769999999998,570.631,955.259,575.846,657.018,549.688,826.9760000000001,518.342,955.239,596.957,327.455,612.444,327.523,562.8480000000002,327.409,0.0,0.0,0.0,0.0,0.0,0.0,513.1659999999998,955.256,586.385,955.261,0.0,0.0,573.398,955.276,0.029885024,3
385.011,364.166,384.9980000000001,426.725,330.098,418.952,304.047,518.388,348.3540000000001,534.211,432.1230000000001,429.425,450.377,536.762,424.264,536.6519999999998,384.86800000000005,649.145,345.7530000000001,649.138,332.653,803.471,311.741,955.222,416.37,649.155,408.44,805.9860000000001,390.225,955.209,369.379,348.425,398.099,348.397,361.344,343.125,418.9380000000001,343.106,387.653,955.255,405.959,955.26,387.598,955.239,303.966,955.255,303.921,955.257,314.334,955.255,0.6950505,5
437.274,345.8180000000001,377.11300000000006,411.212,343.092,408.501,303.813,531.311,390.195,552.374,408.66,421.629,403.321,510.495,432.046,536.75,387.73800000000006,646.5740000000002,366.655,654.3330000000002,348.371,821.694,303.836,955.247,416.343,641.326,400.665,813.955,369.274,955.247,429.48,332.69,0.0,0.0,400.609,337.839,0.0,0.0,371.909,955.297,0.0,0.0,366.697,955.268,290.812,955.26,0.0,0.0,303.937,955.27,0.7858639,2
1010.02,351.037,1054.44,437.279,994.434,432.141,957.832,531.493,897.6419999999998,513.2090000000002,1104.28,439.903,1138.21,557.7,1083.33,528.798,1041.51,670.0889999999998,1007.5,664.865,1015.33,832.2230000000002,1028.41,955.255,1078.18,675.29,1096.41,840.07,1117.29,955.262,1010.13,343.07199999999995,1020.6,343.249,0.0,0.0,1059.77,361.432,0.0,0.0,0.0,0.0,1119.94,955.275,0.0,0.0,0.0,0.0,1033.59,955.277,0.9995813,6
955.249,345.792,999.616,434.75,957.807,424.267,884.4960000000002,432.105,845.25,348.386,1041.53,450.353,1059.79,573.406,994.318,534.076,965.659,662.232,931.55,657.07,939.497,821.7539999999998,950.007,955.248,994.514,670.077,1015.34,827.007,1038.87,955.261,0.0,0.0,970.965,340.556,0.0,0.0,1007.49,364.017,0.0,0.0,0.0,0.0,1041.45,955.278,947.323,955.261,947.277,955.289,955.171,955.269,0.99998486,6
0.0,0.0,387.568,387.597,392.797,392.817,364.016,534.0840000000002,471.288,552.256,374.555,382.386,340.459,539.298,374.512,583.789,408.441,704.069,416.395,706.715,439.921,918.561,0.0,0.0,392.861,701.51,392.849,902.88,0.0,0.0,460.822,288.268,0.0,0.0,447.657,296.003,387.56,288.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998254,6
489.61800000000005,335.311,468.528,408.633,413.777,405.936,411.116,494.859,505.249,494.832,513.184,413.718,541.876,489.501,463.391,476.533,458.271,630.864,424.193,630.825,403.334,800.828,379.693,955.227,494.811,633.395,489.55300000000005,803.431,471.247,955.189,473.904,322.274,494.855,322.319,447.867,327.492,0.0,0.0,468.67,955.227,487.016,955.234,468.573,955.229,369.286,955.265,369.258,955.273,379.725,955.261,0.1533739,1
840.9689999999998,286.535,866.424,347.215,809.687,353.0630000000001,801.818,425.652,774.3530000000002,400.179,917.355,337.482,950.752,415.94,913.398,384.549,866.452,507.892,835.082,507.903,848.7719999999998,623.518,870.378,715.6210000000002,899.6419999999998,507.916,891.924,621.526,911.452,715.63,831.137,274.85400000000004,852.689,272.731,821.345,286.5490000000001,870.3739999999998,272.8,903.682,715.65,917.327,715.654,913.46,715.6410000000002,864.49,715.628,866.4069999999998,715.65,878.164,715.628,0.99875987,2
489.584,324.824,476.591,413.723,424.15,405.879,390.189,510.607,450.478,589.0169999999998,534.168,426.76,539.307,531.45,484.381,625.6669999999998,463.393,656.929,419.018,651.743,406.001,826.939,406.004,955.243,505.263,657.061,489.574,845.2860000000002,476.522,955.261,476.522,309.11,505.315,316.982,460.821,322.1670000000001,515.7719999999998,327.52,0.0,0.0,0.0,0.0,479.152,955.286,392.858,955.251,392.805,955.264,408.617,955.268,0.0022300482,5
897.6189999999998,343.181,931.679,408.555,918.515,411.156,921.185,531.406,855.765,554.875,949.862,405.854,868.95,489.572,806.051,471.396,923.767,646.5409999999998,895.058,651.7280000000002,892.3610000000001,819.191,910.82,955.232,947.359,643.93,931.637,824.413,936.873,955.245,889.711,330.029,910.727,330.038,0.0,0.0,936.848,343.153,0.0,0.0,0.0,0.0,947.287,955.262,902.845,955.266,905.463,955.284,913.409,955.266,0.9430522,2
492.11800000000005,303.801,489.457,390.219,424.253,387.604,405.81,507.834,426.694,615.137,552.26,392.796,552.24,531.466,471.427,625.65,471.359,651.794,429.479,646.573,400.645,845.258,0.0,0.0,513.211,656.919,515.735,847.9739999999998,528.8340000000002,955.263,476.549,285.675,510.455,290.839,460.821,303.958,528.776,314.31,0.0,0.0,0.0,0.0,528.854,955.274,0.0,0.0,0.0,0.0,0.0,0.0,0.00090023875,5
1031.0,304.127,1085.87,353.1090000000001,1040.87,353.1880000000001,1029.01,421.739,1009.41,460.951,1125.06,351.2480000000001,1136.75,445.271,1048.64,462.92800000000005,1058.38,525.513,1027.09,521.631,1025.06,627.41,1036.86,715.607,1087.88,527.556,1103.48,637.247,1136.8,715.6419999999998,1029.05,290.497,1040.73,290.452,0.0,0.0,1072.09,290.401,1140.71,715.658,0.0,0.0,1142.7,715.6469999999998,1029.07,715.632,1025.14,715.625,1040.81,715.623,0.3725747,5
1041.52,353.621,973.516,424.125,970.854,419.021,949.877,531.5169999999998,1028.43,531.3969999999998,981.338,424.235,976.139,513.174,1031.0,507.886,970.823,646.552,973.409,646.572,1007.52,803.56,963.027,955.224,965.604,646.543,965.599,800.841,934.222,955.177,1033.52,343.121,1038.84,343.046,991.821,348.41,0.0,0.0,931.578,955.272,936.835,955.28,0.0,0.0,973.541,955.23,0.0,0.0,965.613,955.246,0.8169378,2
322.137,330.0130000000001,282.944,411.226,235.80900000000003,408.656,214.93400000000003,513.18,233.315,596.761,335.3230000000001,416.369,332.691,513.1,327.511,578.594,295.992,638.672,259.391,641.297,256.856,795.615,238.623,955.215,327.457,636.024,340.449,785.283,340.422,936.943,303.8520000000001,319.618,322.193,319.572,264.74,330.02,0.0,0.0,343.18300000000005,955.232,361.452,955.217,327.486,955.213,238.527,955.256,238.457,955.262,241.115,955.253,0.19652411,4
680.477,345.865,680.541,429.46,633.423,424.182,602.048,515.783,630.87,555.0790000000002,735.418,439.911,740.748,565.414,735.422,531.342,675.3430000000002,654.405,638.698,654.342,615.082,806.1260000000002,575.878,955.239,704.1510000000002,656.967,685.805,819.1489999999999,659.6210000000002,955.233,672.6610000000002,330.126,698.757,337.895,659.4889999999998,343.0130000000001,719.65,345.7680000000001,656.957,955.289,670.066,955.298,656.962,955.253,573.219,955.257,573.244,955.267,575.906,955.261,0.981299,2
426.951,309.09,411.184,408.443,356.219,405.838,324.915,521.009,343.2480000000001,615.2180000000002,471.29,408.629,489.67800000000005,520.998,484.339,615.0930000000002,413.765,638.761,371.91,641.2919999999998,374.53,824.395,384.986,955.246,455.609,638.693,466.033,816.544,468.561,955.242,408.639,303.801,432.14,301.276,387.616,324.888,450.227,322.284,0.0,0.0,0.0,0.0,468.609,955.258,382.365,955.258,382.344,955.296,387.663,955.268,0.10644746,3
348.38199999999995,314.3520000000001,337.94,408.439,280.235,408.485,254.147,531.377,280.26,623.023,392.837,408.413,416.424,513.077,408.662,609.956,345.844,636.082,303.9770000000001,636.135,322.091,824.37,335.2530000000001,955.252,387.702,633.4490000000002,403.191,808.6569999999998,408.629,955.242,332.67,303.836,361.379,301.296,306.571,324.7940000000001,0.0,0.0,0.0,0.0,0.0,0.0,408.633,955.267,327.461,955.276,332.663,955.306,343.08,955.271,0.11189151,0
947.295,350.939,989.094,426.881,944.697,426.715,897.676,510.515,947.326,528.851,1030.94,429.4380000000001,976.102,520.964,918.577,494.831,962.994,656.909,928.945,651.749,897.6310000000002,787.806,950.023,931.664,994.521,659.561,976.093,827.0239999999999,973.532,955.239,949.901,340.559,957.765,343.061,0.0,0.0,994.506,348.47,960.397,955.258,0.0,0.0,976.075,955.257,929.009,955.187,928.984,955.201,955.212,955.203,0.8949578,6
345.856,332.727,327.443,418.956,280.362,408.546,264.625,526.174,348.42800000000005,500.073,382.3,426.914,387.566,547.139,304.026,489.705,324.849,638.674,288.25,638.716,261.944,808.7130000000002,238.538,955.244,363.934,638.661,345.81699999999995,803.539,324.959,955.188,332.668,322.332,356.167,322.182,303.9,337.915,0.0,0.0,324.802,955.227,343.082,955.238,324.775,955.22,230.666,955.26,233.28,955.271,241.057,955.267,0.17507243,1
821.696,340.461,803.518,426.691,745.933,426.73800000000006,740.783,528.77,795.6310000000002,615.064,860.9760000000001,424.213,879.3660000000001,518.406,829.722,591.595,806.242,646.573,766.8560000000001,651.764,777.258,821.81,782.465,955.241,848.0419999999998,643.899,848.076,824.442,847.888,955.261,803.561,324.801,826.904,324.775,779.8739999999998,340.528,0.0,0.0,0.0,0.0,0.0,0.0,850.515,955.28,766.915,955.279,0.0,0.0,785.154,955.264,0.010628372,4
596.8969999999998,343.235,591.586,424.242,552.4580000000002,424.179,565.4780000000002,570.677,638.69,552.47,623.054,424.258,638.5740000000002,528.828,635.98,570.69,596.826,677.86,575.8240000000002,680.4830000000002,583.7280000000002,840.073,573.231,955.259,617.854,672.7180000000002,635.969,816.571,583.74,955.223,581.168,324.978,615.016,324.8640000000001,560.302,337.871,633.38,327.531,0.0,0.0,0.0,0.0,578.557,955.263,0.0,0.0,0.0,0.0,0.0,0.0,0.034662664,1
455.591,335.25699999999995,408.562,416.371,377.156,411.23800000000006,343.23800000000006,531.381,361.402,633.4590000000002,447.61800000000005,421.599,437.276,518.366,0.0,0.0,413.771,630.82,395.419,630.869,416.402,782.5930000000002,429.588,955.234,432.12,630.808,405.8130000000001,782.5989999999998,358.879,955.18,442.525,324.7290000000001,450.499,322.172,405.817,340.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.125,955.252,437.297,955.258,432.13,955.267,0.16878495,4
913.419,327.532,905.49,429.425,842.687,424.214,803.453,513.153,816.565,555.048,968.294,434.74,991.699,534.05,970.967,573.181,887.107,662.278,842.635,659.615,821.789,829.669,800.8860000000002,955.26,929.095,667.475,910.662,853.211,0.0,0.0,905.401,319.5540000000001,929.107,322.092,879.2810000000002,337.8590000000001,944.732,340.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.887,955.275,0.97656083,2
327.399,319.619,303.894,411.145,246.383,411.184,230.629,523.612,275.10900000000004,562.812,363.994,411.137,363.93,507.914,353.574,573.278,314.312,654.394,277.707,657.028,282.872,821.823,283.046,955.242,348.369,651.741,364.11300000000006,811.3589999999998,377.164,955.227,309.1790000000001,303.957,335.2480000000001,303.858,280.277,322.192,0.0,0.0,371.89,955.263,390.194,955.264,377.154,955.253,280.397,955.262,280.343,955.279,285.683,955.264,0.53893316,4
844.855,278.704,870.434,345.332,823.3,349.246,805.7280000000002,413.946,823.33,447.27,919.396,339.432,952.618,425.66,882.047,451.146,868.398,502.055,839.065,500.076,854.743,617.615,885.9580000000002,715.6410000000002,897.709,504.023,872.31,619.505,901.735,715.643,837.02,270.85900000000004,854.742,268.888,823.3639999999998,274.778,882.1089999999998,274.761,899.748,715.666,0.0,0.0,903.628,715.655,870.38,715.6460000000002,0.0,0.0,886.057,715.6519999999998,0.2716213,5
